"truth_kernel","rep","parameter_1","parameter_2","correlation"
"rate_state",6,"1-B","K",-0.791784467784468
"rate_state",6,"1-B","alpha",-0.0232381072381072
"rate_state",6,"mu","ta",-0.0448584928584929
"rate_state",6,"K","ta",0.170488622488623
"rate_state",6,"alpha","ta",0.0199280479280479
"rate_state",6,"1-B","ta",-0.61836729036729
"rate_state",7,"K","mu",-0.0536406176406176
"rate_state",7,"alpha","mu",0.0368666168666169
"rate_state",7,"1-B","mu",0.0188826548826549
"rate_state",7,"alpha","K",-0.281281829281829
"rate_state",7,"1-B","K",-0.804598764598765
"rate_state",7,"1-B","alpha",-0.00796167196167196
"rate_state",7,"mu","ta",0.0370520050520051
"rate_state",7,"K","ta",0.140499344499345
"rate_state",7,"alpha","ta",-0.0321833241833242
"rate_state",7,"1-B","ta",-0.588114912114912
"rate_state",8,"K","mu",-0.0333371733371733
"rate_state",8,"alpha","mu",0.0286014526014526
"rate_state",8,"1-B","mu",0.0373670293670294
"rate_state",8,"alpha","K",-0.33218618018618
"rate_state",8,"1-B","K",-0.787082275082275
"rate_state",8,"1-B","alpha",-0.0112654552654553
"rate_state",8,"mu","ta",-0.0111553431553432
"rate_state",8,"K","ta",0.0618696738696739
"rate_state",8,"alpha","ta",-0.00147668547668548
"rate_state",8,"1-B","ta",-0.533422841422841
"rate_state",9,"K","mu",0.00760603960603961
"rate_state",9,"alpha","mu",0.00282605082605083
"rate_state",9,"1-B","mu",0.0328362568362568
"rate_state",9,"alpha","K",-0.357767925767926
"rate_state",9,"1-B","K",-0.755766923766924
"rate_state",9,"1-B","alpha",-0.0303927183927184
"rate_state",9,"mu","ta",-0.0708997308997309
"rate_state",9,"K","ta",0.11359010959011
"rate_state",9,"alpha","ta",0.0284029004029004
"rate_state",9,"1-B","ta",-0.60811586011586
"rate_state",10,"K","mu",0.0489278769278769
"rate_state",10,"alpha","mu",0.0115275475275475
"rate_state",10,"1-B","mu",-0.0326500646500647
"rate_state",10,"alpha","K",-0.347392643392643
"rate_state",10,"1-B","K",-0.797566481566482
"rate_state",10,"1-B","alpha",0.0266734946734947
"rate_state",10,"mu","ta",-0.0288356088356088
"rate_state",10,"K","ta",0.15832673032673
"rate_state",10,"alpha","ta",-0.0231865671865672
